,EFA,"Credited Energy Volume 
Battery MWh Output",Battery SoC,Day Ahead Price (EPEX),GB-ISEM Intraday 1 Price,DA HH Price,SSP,SBP,IDC Price,Imbalance Revenue,Imbalance Charge,DA MW,EPEX DA Revenues,EPEX 30 DA MW,EPEX 30 DA Revenue,IDA1 MW,IDA1 Revenue,IDC MW,IDC Revenue,SFFR Availability,SFFR Clearing Price,SFFR revenues,DCL Availability,DCL Clearing Price,DCL revenues,DCH Availability,DCH Clearing Price,DCH revenues,DML Availability,DML Clearing Price,DML revenues,DMH Availability,DMH Clearing Price,DMH revenues,DRL Availability,DRL Clearing Price,DRL revenues,DRH Availability,DRH Clearing Price,DRH revenues,Physical_Power_MW,Physical_SoC
2025-09-17 17:30:00,5,0.0,,87.09,89.14,90.34,90.39,90.39,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,6.02,18.06,0,4.5,0,0,3.59,0,0,6.59,0,0,7.23,0,0,16.5,0,0,2.48,0,0.0020733333333333,98.56
2025-09-17 18:00:00,5,-0.405,,101.16,97.8,97.0,48.54,48.54,,-19.6587,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,6.02,21.07,0,5.63,0,0,1.24,0,0,11.3,0,0,0.69,0,0,24.36,0,0,-3.68,0,0.0019833333333333,98.41
2025-09-17 18:30:00,5,-0.016,,101.16,99.6,97.22,88.78,88.78,,0.0,-1.42048,0,,0.0,0.0,0.0,0.0,0,0,7,6.02,21.07,0,5.63,0,0,1.24,0,0,11.3,0,0,0.69,0,0,24.36,0,0,-3.68,0,0.7789866666666668,94.26
2025-09-17 19:00:00,6,0.0,,100.33,97.18,98.2,113.8,113.8,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.63,0,0,1.24,0,0,11.3,0,0,0.69,0,0,24.36,0,0,-3.68,0,0.0299633333333333,93.96
2025-09-17 19:30:00,6,0.0,,100.33,96.43,99.57,113.8,113.8,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.63,0,0,1.24,0,0,11.3,0,0,0.69,0,0,24.36,0,0,-3.68,0,0.00188,93.86
2025-09-17 20:00:00,6,0.0,,85.3,90.28,95.0,110.0,110.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.63,0,0,1.24,0,0,11.3,0,0,0.69,0,0,24.36,0,0,-3.68,0,0.0018633333333333,93.69
2025-09-17 20:30:00,6,0.0,,85.3,79.77,74.0,106.0,106.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.63,0,0,1.24,0,0,11.3,0,0,0.69,0,0,24.36,0,0,-3.68,0,0.0019233333333333,93.59
2025-09-17 21:00:00,6,0.0,,72.6,76.74,82.0,111.0,111.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.63,0,0,1.24,0,0,11.3,0,0,0.69,0,0,24.36,0,0,-3.68,0,0.00193,93.44
2025-09-17 21:30:00,6,0.0,,72.6,60.0,65.5,106.0,106.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,5.63,0,0,1.24,0,0,11.3,0,0,0.69,0,0,24.36,0,0,-3.68,0,0.00178,93.29
2025-09-17 22:00:00,6,0.0,,56.17,59.5,61.45,50.63,50.63,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,3.44,0,0,2.12,0,0,5.44,0,0,2.48,0,0,8.64,0,0,2.3,0,0.0019499999999999,93.12
2025-09-17 22:30:00,6,0.0,,56.17,44.0,49.69,15.0,15.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.4,25.9,0,3.44,0,0,2.12,0,0,5.44,0,0,2.48,0,0,8.64,0,0,2.3,0,0.0019499999999999,92.99
2025-09-17 23:00:00,1,-2.009,,30.82,26.48,30.0,1.62,1.62,,-6.65658,0.0,0,,4.2,63.0,0.0,0.0,0,0,7,1.55,5.425,0,3.44,0,0,2.12,0,0,5.44,0,0,2.48,0,0,8.64,0,0,2.3,0,0.0020766666666666,92.87
2025-09-17 23:30:00,1,0.0,,30.82,12.42,17.8,90.0,90.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,3.44,0,0,2.12,0,0,5.44,0,0,2.48,0,0,8.64,0,0,2.3,0,3.807783333333333,72.97
2025-09-18 00:00:00,1,0.0,,17.71,21.1,28.23,90.0,90.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,3.44,0,0,2.12,0,0,5.44,0,0,2.48,0,0,8.64,0,0,2.3,0,0.0021266666666666,72.77
2025-09-18 00:30:00,1,0.0,,17.71,12.72,20.2,22.78,22.78,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,3.44,0,0,2.12,0,0,5.44,0,0,2.48,0,0,8.64,0,0,2.3,0,0.0020766666666666,72.64
2025-09-18 01:00:00,1,0.008,,12.6,16.54,23.06,21.3,21.3,,0.0,0.1704,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,3.44,0,0,2.12,0,0,5.44,0,0,2.48,0,0,8.64,0,0,2.3,0,0.0016566666666666,72.5
2025-09-18 01:30:00,1,0.309,,12.6,16.0,21.34,75.57,75.57,,46.02213,0.0,0,,0.0,0.0,-0.6,-4.8,0,0,6,1.55,4.65,0,3.44,0,0,2.12,0,0,5.44,0,0,2.48,0,0,8.64,0,0,2.3,0,-0.0165633333333333,72.42
2025-09-18 02:00:00,1,0.0,,10.0,16.0,16.0,99.7,99.7,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,4.69,0,0,5.84,0,0,7.32,0,0,8.92,0,0,14.34,0,0,11.21,0,-0.5848066666666667,75.12
2025-09-18 02:30:00,1,0.058,,10.0,16.0,16.0,74.95,74.95,,0.0,4.3471,0,,0.0,0.0,0.0,0.0,0,0,7,1.55,5.425,0,4.69,0,0,5.84,0,0,7.32,0,0,8.92,0,0,14.34,0,0,11.21,0,0.0018399999999999,74.95
2025-09-18 03:00:00,2,1.863,,9.8,14.96,20.0,20.0,20.0,,79.26,0.0,0,,0.0,0.0,-4.2,-31.416,0,0,7,3.12,10.92,0,4.69,0,0,5.84,0,0,7.32,0,0,8.92,0,0,14.34,0,0,11.21,0,-0.1195166666666666,75.4
2025-09-18 03:30:00,2,0.0,,9.8,11.1,12.0,13.0,13.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,4.69,0,0,5.84,0,0,7.32,0,0,8.92,0,0,14.34,0,0,11.21,0,-3.52975,92.05
2025-09-18 04:00:00,2,0.0,,17.67,13.0,15.0,26.88,26.88,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,4.69,0,0,5.84,0,0,7.32,0,0,8.92,0,0,14.34,0,0,11.21,0,0.0021133333333333,91.98
2025-09-18 04:30:00,2,0.0,,17.67,15.01,15.0,30.97,30.97,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,4.69,0,0,5.84,0,0,7.32,0,0,8.92,0,0,14.34,0,0,11.21,0,0.0018233333333333,91.83
2025-09-18 05:00:00,2,0.0,,33.0,27.4,26.47,42.86,42.86,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,4.69,0,0,5.84,0,0,7.32,0,0,8.92,0,0,14.34,0,0,11.21,0,0.0019033333333333,91.71
2025-09-18 05:30:00,2,0.0,,33.0,36.6,44.0,95.0,95.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,4.69,0,0,5.84,0,0,7.32,0,0,8.92,0,0,14.34,0,0,11.21,0,0.00185,91.56
2025-09-18 06:00:00,2,0.0,,72.0,68.0,70.0,107.0,107.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,15.09,0,0,0.99,0,0,16.8,0,0,1.48,0,0,27.39,0,0,-1.31,0,0.0019166666666666,91.41
2025-09-18 06:30:00,2,-0.072,,72.0,87.5,95.0,103.0,103.0,,0.0,-7.416,0,,0.0,0.0,0.0,0.0,0,0,7,3.12,10.92,0,15.09,0,0,0.99,0,0,16.8,0,0,1.48,0,0,27.39,0,0,-1.31,0,0.00199,91.31
2025-09-18 07:00:00,3,-2.754,,83.28,88.0,77.0,106.0,106.0,,-567.524,0.0,0,,0.0,0.0,5.2,228.8,0,0,7,7.13,24.955,0,15.09,0,0,0.99,0,0,16.8,0,0,1.48,0,0,27.39,0,0,-1.31,0,0.1566933333333333,90.34
2025-09-18 07:30:00,3,-3.716,,83.28,101.91,92.95,112.5,112.5,,-828.675,0.0,0,,7.3,339.2675,0.0,0.0,0,0,7,7.13,24.955,0,15.09,0,0,0.99,0,0,16.8,0,0,1.48,0,0,27.39,0,0,-1.31,0,5.264006666666667,62.78
2025-09-18 08:00:00,3,0.0,,78.42,76.0,71.99,106.0,106.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,7.13,21.39,0,15.09,0,0,0.99,0,0,16.8,0,0,1.48,0,0,27.39,0,0,-1.31,0,7.065273333333333,25.28
2025-09-18 08:30:00,3,0.0,,78.42,74.31,70.47,105.0,105.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,7.13,21.39,0,15.09,0,0,0.99,0,0,16.8,0,0,1.48,0,0,27.39,0,0,-1.31,0,0.00239,22.15
2025-09-18 09:00:00,3,0.0,,73.87,67.21,72.75,78.23,78.23,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,7.13,14.26,0,15.09,0,0,0.99,0,0,16.8,0,0,1.48,0,0,27.39,0,0,-1.31,0,0.00247,21.94
2025-09-18 09:30:00,3,0.0,,73.87,51.44,53.7,35.66,35.66,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,7.13,14.26,0,15.09,0,0,0.99,0,0,16.8,0,0,1.48,0,0,27.39,0,0,-1.31,0,0.0021466666666666,21.72
2025-09-18 10:00:00,3,0.0,,50.0,55.8,52.8,64.54,64.54,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,7.13,17.825,0,6.27,0,0,8.75,0,0,8.16,0,0,9.29,0,0,13.24,0,0,11.1,0,0.0021,21.52
2025-09-18 10:30:00,3,0.0,,50.0,45.0,46.57,61.24,61.24,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,7.13,21.39,0,6.27,0,0,8.75,0,0,8.16,0,0,9.29,0,0,13.24,0,0,11.1,0,0.00213,21.32
2025-09-18 11:00:00,4,0.0,,29.53,30.97,36.91,52.51,52.51,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,4.18,12.54,0,6.27,0,0,8.75,0,0,8.16,0,0,9.29,0,0,13.24,0,0,11.1,0,0.00213,21.12
2025-09-18 11:30:00,4,0.0,,29.53,28.8,27.4,86.0,86.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,4,4.18,8.36,0,6.27,0,0,8.75,0,0,8.16,0,0,9.29,0,0,13.24,0,0,11.1,0,0.0020533333333333,20.92
2025-09-18 12:00:00,4,0.059,,13.17,20.7,29.7,92.59,92.59,,0.0,5.46281,0,,0.0,0.0,0.0,0.0,0,0,5,4.18,10.45,0,6.27,0,0,8.75,0,0,8.16,0,0,9.29,0,0,13.24,0,0,11.1,0,0.0019733333333333,20.88
2025-09-18 12:30:00,4,2.19,,13.17,14.98,21.95,102.8,102.8,,441.012,0.0,0,,0.0,0.0,-4.2,-31.458,0,0,4,4.18,8.36,0,6.27,0,0,8.75,0,0,8.16,0,0,9.29,0,0,13.24,0,0,11.1,0,-0.1252633333333333,21.79
2025-09-18 13:00:00,4,2.192,,8.0,16.56,20.0,95.0,95.0,,407.74,0.0,0,,0.0,0.0,-4.2,-34.776,0,0,4,4.18,8.36,0,6.27,0,0,8.75,0,0,8.16,0,0,9.29,0,0,13.24,0,0,11.1,0,-4.177196666666667,42.57
2025-09-18 13:30:00,4,2.135,,8.0,17.62,17.0,102.5,102.5,,434.0875,0.0,0,,0.0,0.0,-4.2,-37.002,0,0,1,4.18,2.09,0,6.27,0,0,8.75,0,0,8.16,0,0,9.29,0,0,13.24,0,0,11.1,0,-4.180549999999999,63.6
2025-09-18 14:00:00,4,0.025,,8.0,13.9,20.0,102.0,102.0,,0.0,2.55,0,,0.0,0.0,0.0,0.0,0,0,2,4.18,4.18,0,5.6,0,0,3.69,0,0,7.62,0,0,7.41,0,0,15.1,0,0,9.89,0,-4.05065,83.91
2025-09-18 14:30:00,4,0.893,,8.0,16.85,20.0,102.0,102.0,,182.886,0.0,0,,0.0,0.0,-1.8,-15.165,0,0,3,4.18,6.27,0,5.6,0,0,3.69,0,0,7.62,0,0,7.41,0,0,15.1,0,0,9.89,0,-0.0523366666666666,84.06
2025-09-18 15:00:00,5,0.0,,19.39,18.41,8.0,79.28,79.28,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,6.02,15.05,0,5.6,0,0,3.69,0,0,7.62,0,0,7.41,0,0,15.1,0,0,9.89,0,-1.6956966666666666,92.01
2025-09-18 15:30:00,5,0.0,,19.39,24.8,33.9,80.66,80.66,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,6.02,15.05,0,5.6,0,0,3.69,0,0,7.62,0,0,7.41,0,0,15.1,0,0,9.89,0,0.0019966666666666,91.86
2025-09-18 16:00:00,5,0.0,,50.0,38.67,39.0,81.73,81.73,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,6.02,18.06,0,5.6,0,0,3.69,0,0,7.62,0,0,7.41,0,0,15.1,0,0,9.89,0,0.00201,91.71
2025-09-18 16:30:00,5,0.0,,50.0,54.9,65.68,65.68,65.68,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,6.02,15.05,0,5.6,0,0,3.69,0,0,7.62,0,0,7.41,0,0,15.1,0,0,9.89,0,0.0019433333333333,91.56
2025-09-18 17:00:00,5,0.0,,81.53,83.0,77.35,58.83,58.83,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,5,6.02,15.05,0,5.6,0,0,3.69,0,0,7.62,0,0,7.41,0,0,15.1,0,0,9.89,0,0.0018866666666666,91.42
2025-09-18 17:30:00,5,-0.072,,81.53,90.0,90.44,55.0,55.0,,0.0,-3.96,0,,0.0,0.0,0.0,0.0,0,0,6,6.02,18.06,0,5.6,0,0,3.69,0,0,7.62,0,0,7.41,0,0,15.1,0,0,9.89,0,0.0018366666666666,91.29
2025-09-18 18:00:00,5,-2.698,,101.02,94.0,101.97,106.35,106.35,,-558.1248,0.0,0,,5.1,260.0235,0.0,0.0,0,0,7,6.02,21.07,0,7.46,0,0,1.59,0,0,11.2,0,0,0.8,0,0,24.96,0,0,-5.23,0,0.1568733333333333,90.32
2025-09-18 18:30:00,5,-3.718,,101.02,102.28,106.98,110.72,110.72,,-815.78496,0.0,0,,7.3,390.477,0.0,0.0,0,0,7,6.02,21.07,0,7.46,0,0,1.59,0,0,11.2,0,0,0.8,0,0,24.96,0,0,-5.23,0,5.166799999999999,61.78
2025-09-18 19:00:00,6,0.0,,103.41,102.84,102.4,106.53,106.53,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.48,26.18,0,7.46,0,0,1.59,0,0,11.2,0,0,0.8,0,0,24.96,0,0,-5.23,0,7.073096666666667,21.95
2025-09-18 19:30:00,6,0.0,,103.41,108.32,108.08,121.95,121.95,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.48,26.18,0,7.46,0,0,1.59,0,0,11.2,0,0,0.8,0,0,24.96,0,0,-5.23,0,0.0017866666666666,21.87
2025-09-18 20:00:00,6,0.0,,97.11,88.79,97.17,119.9,119.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.48,26.18,0,7.46,0,0,1.59,0,0,11.2,0,0,0.8,0,0,24.96,0,0,-5.23,0,0.0018533333333333,21.97
2025-09-18 20:30:00,6,0.0,,97.11,84.23,87.6,119.0,119.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.48,26.18,0,7.46,0,0,1.59,0,0,11.2,0,0,0.8,0,0,24.96,0,0,-5.23,0,0.0018966666666666,21.73
2025-09-18 21:00:00,6,0.0,,83.7,86.25,96.0,105.0,105.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.48,26.18,0,7.46,0,0,1.59,0,0,11.2,0,0,0.8,0,0,24.96,0,0,-5.23,0,0.0018,21.55
2025-09-18 21:30:00,6,0.0,,83.7,74.91,80.0,104.0,104.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,7.48,26.18,0,7.46,0,0,1.59,0,0,11.2,0,0,0.8,0,0,24.96,0,0,-5.23,0,0.00172,21.56
2025-09-18 22:00:00,6,0.026,,71.78,75.05,78.15,102.0,102.0,,0.0,2.652,0,,0.0,0.0,0.0,0.0,0,0,7,7.48,26.18,0,2.51,0,0,2.51,0,0,4.94,0,0,1.78,0,0,15.3,0,0,-3.1,0,0.00174,21.4
2025-09-18 22:30:00,6,0.922,,71.78,64.21,60.45,51.0,51.0,,92.922,0.0,0,,-1.8,-54.405,0.0,0.0,0,0,7,7.48,26.18,0,2.51,0,0,2.51,0,0,4.94,0,0,1.78,0,0,15.3,0,0,-3.1,0,-0.0549899999999999,21.87
2025-09-18 23:00:00,1,0.0,,60.6,57.1,61.1,11.07,11.07,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,0.6,2.1,0,2.51,0,0,2.51,0,0,4.94,0,0,1.78,0,0,15.3,0,0,-3.1,0,-1.74556,30.48
2025-09-18 23:30:00,1,0.0,,60.6,55.52,57.6,11.56,11.56,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,0.6,2.1,0,2.51,0,0,2.51,0,0,4.94,0,0,1.78,0,0,15.3,0,0,-3.1,0,0.0015533333333333,30.31
2025-09-19 00:00:00,1,0.0,,52.2,45.0,55.0,8.0,8.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,0.6,2.1,0,2.51,0,0,2.51,0,0,4.94,0,0,1.78,0,0,15.3,0,0,-3.1,0,0.00182,30.18
2025-09-19 00:30:00,1,0.0,,52.2,41.73,45.21,41.05,41.05,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,0.6,2.1,0,2.51,0,0,2.51,0,0,4.94,0,0,1.78,0,0,15.3,0,0,-3.1,0,0.0014666666666666,29.98
2025-09-19 01:00:00,1,0.0,,49.5,40.94,47.94,5.1,5.1,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,0.6,2.1,0,2.51,0,0,2.51,0,0,4.94,0,0,1.78,0,0,15.3,0,0,-3.1,0,0.0017466666666666,29.83
2025-09-19 01:30:00,1,0.0,,49.5,41.9,49.0,2.53,2.53,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,0.6,2.1,0,2.51,0,0,2.51,0,0,4.94,0,0,1.78,0,0,15.3,0,0,-3.1,0,0.0013433333333333,29.71
2025-09-19 02:00:00,1,0.057,,49.2,39.3,42.7,-2.53,-2.53,,0.0,-0.14421,0,,0.0,0.0,0.0,0.0,0,0,7,0.6,2.1,0,2.78,0,0,4.92,0,0,3.8,0,0,6.93,0,0,14.32,0,0,4.09,0,0.0013499999999999,29.54
2025-09-19 02:30:00,1,2.094,,49.2,30.5,32.1,-4.25,-4.25,,-17.3995,0.0,0,,0.0,0.0,-4.0,-61.0,0,0,7,0.6,2.1,0,2.78,0,0,4.92,0,0,3.8,0,0,6.93,0,0,14.32,0,0,4.09,0,-0.1224099999999999,29.92
2025-09-19 03:00:00,2,2.091,,47.49,37.56,40.5,-5.73,-5.73,,-23.44143,0.0,0,,0.0,0.0,-4.0,-75.12,0,0,7,1.0,3.5,0,2.78,0,0,4.92,0,0,3.8,0,0,6.93,0,0,14.32,0,0,4.09,0,-3.975353333333334,49.5
2025-09-19 03:30:00,2,2.033,,47.49,32.2,40.5,-5.9,-5.9,,-23.7947,0.0,0,,0.0,0.0,-4.0,-64.4,0,0,7,1.0,3.5,0,2.78,0,0,4.92,0,0,3.8,0,0,6.93,0,0,14.32,0,0,4.09,0,-3.9611933333333336,69.17
2025-09-19 04:00:00,2,0.001,,47.0,24.0,41.0,-8.32,-8.32,,0.0,-0.00832,0,,0.0,0.0,0.0,0.0,0,0,7,1.0,3.5,0,2.78,0,0,4.92,0,0,3.8,0,0,6.93,0,0,14.32,0,0,4.09,0,-3.8385866666666666,88.05
2025-09-19 04:30:00,2,0.051,,47.0,24.0,44.0,-10.94,-10.94,,-1.10494,0.0,0,,0.0,0.0,-0.1,-1.2,0,0,7,1.0,3.5,0,2.78,0,0,4.92,0,0,3.8,0,0,6.93,0,0,14.32,0,0,4.09,0,-0.0016566666666666,87.95
2025-09-19 05:00:00,2,0.0,,58.24,24.84,26.1,-13.7,-13.7,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.0,3.5,0,2.78,0,0,4.92,0,0,3.8,0,0,6.93,0,0,14.32,0,0,4.09,0,-0.0977,88.32
2025-09-19 05:30:00,2,0.0,,58.24,40.1,53.9,-17.35,-17.35,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.0,3.5,0,2.78,0,0,4.92,0,0,3.8,0,0,6.93,0,0,14.32,0,0,4.09,0,0.00157,88.17
2025-09-19 06:00:00,2,0.0,,88.48,71.37,54.4,1.0,1.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.0,3.5,0,8.79,0,0,0.54,0,0,10.24,0,0,1.0,0,0,19.72,0,0,-4.34,0,0.0013,88.05
2025-09-19 06:30:00,2,0.0,,88.48,98.0,95.4,52.0,52.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,7,1.0,3.5,0,8.79,0,0,0.54,0,0,10.24,0,0,1.0,0,0,19.72,0,0,-4.34,0,0.0010733333333333,87.92
2025-09-19 07:00:00,3,-0.099,,98.91,94.65,98.26,102.0,102.0,,0.0,-10.098,0,,0.0,0.0,0.0,0.0,0,0,7,2.5,8.75,0,8.79,0,0,0.54,0,0,10.24,0,0,1.0,0,0,19.72,0,0,-4.34,0,0.0013466666666666,87.77
2025-09-19 07:30:00,3,-3.535,,98.91,100.95,108.41,102.0,102.0,,-707.37,0.0,0,,0.0,0.0,6.8,343.23,0,0,6,2.5,7.5,0,8.79,0,0,0.54,0,0,10.24,0,0,1.0,0,0,19.72,0,0,-4.34,0,0.2122533333333333,86.5
2025-09-19 08:00:00,3,-2.187,,98.0,95.52,100.0,89.99,89.99,,-390.28663,0.0,0,,0.0,0.0,4.3,205.368,0,0,6,2.5,7.5,0,8.79,0,0,0.54,0,0,10.24,0,0,1.0,0,0,19.72,0,0,-4.34,0,6.722323333333333,49.88
2025-09-19 08:30:00,3,0.0,,98.0,96.24,104.0,102.0,102.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,2.5,7.5,0,8.79,0,0,0.54,0,0,10.24,0,0,1.0,0,0,19.72,0,0,-4.34,0,4.1703133333333335,27.83
2025-09-19 09:00:00,3,0.0,,97.05,102.78,114.22,103.0,103.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,6,2.5,7.5,0,8.79,0,0,0.54,0,0,10.24,0,0,1.0,0,0,19.72,0,0,-4.34,0,0.0016666666666666,27.73
2025-09-19 09:30:00,3,0.0,,97.05,94.0,98.86,103.0,103.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,3,2.5,3.75,0,8.79,0,0,0.54,0,0,10.24,0,0,1.0,0,0,19.72,0,0,-4.34,0,0.0016633333333333,27.58
2025-09-19 10:00:00,3,0.0,,83.9,81.99,87.76,103.0,103.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,1,2.5,1.25,0,6.24,0,0,0.91,0,0,8.08,0,0,2.92,0,0,15.1,0,0,-0.66,0,0.0013966666666666,27.46
2025-09-19 10:30:00,3,0.0,,83.9,69.83,75.76,96.68,96.68,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,1,2.5,1.25,0,6.24,0,0,0.91,0,0,8.08,0,0,2.92,0,0,15.1,0,0,-0.66,0,0.0017166666666666,27.29
2025-09-19 11:00:00,4,0.0,,70.15,44.0,57.89,101.27,101.27,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,0,1.64,0.0,0,6.24,0,0,0.91,0,0,8.08,0,0,2.92,0,0,15.1,0,0,-0.66,0,0.0015266666666666,27.12
2025-09-19 11:30:00,4,0.0,,70.15,41.0,48.0,58.61,58.61,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,0,1.64,0.0,0,6.24,0,0,0.91,0,0,8.08,0,0,2.92,0,0,15.1,0,0,-0.66,0,0.0010766666666666,26.97
2025-09-19 12:00:00,4,0.0,,64.72,44.0,61.0,60.24,60.24,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,0,1.64,0.0,0,6.24,0,0,0.91,0,0,8.08,0,0,2.92,0,0,15.1,0,0,-0.66,0,0.0019233333333333,26.79
2025-09-19 12:30:00,4,0.06,,64.72,42.0,53.33,42.42,42.42,,0.0,2.5452,0,,0.0,0.0,0.0,0.0,0,0,0,1.64,0.0,0,6.24,0,0,0.91,0,0,8.08,0,0,2.92,0,0,15.1,0,0,-0.66,0,0.00188,26.64
2025-09-19 13:00:00,4,2.105,,61.17,44.0,58.17,105.95,105.95,,434.92475,0.0,0,,0.0,0.0,-4.0,-88.0,0,0,0,1.64,0.0,0,6.24,0,0,0.91,0,0,8.08,0,0,2.92,0,0,15.1,0,0,-0.66,0,-0.1243566666666666,27.07
2025-09-19 13:30:00,4,2.104,,61.17,47.19,54.0,102.9,102.9,,422.3016,0.0,0,,0.0,0.0,-4.0,-94.38,0,0,0,1.64,0.0,0,6.24,0,0,0.91,0,0,8.08,0,0,2.92,0,0,15.1,0,0,-0.66,0,-4.002113333333333,46.52
2025-09-19 14:00:00,4,2.051,,61.34,47.12,57.61,102.9,102.9,,416.8479,0.0,0,,0.0,0.0,-4.0,-94.24,0,0,0,1.64,0.0,0,12.42,0,0,1.38,0,0,13.89,0,0,3.35,0,0,28.14,0,0,0.43,0,-4.00102,66.06
2025-09-19 14:30:00,4,0.415,,61.34,54.0,54.0,102.9,102.9,,83.8635,0.0,0,,0.0,0.0,-0.8,-21.6,0,0,0,1.64,0.0,0,12.42,0,0,1.38,0,0,13.89,0,0,3.35,0,0,28.14,0,0,0.43,0,-3.896686666666667,85.06
2025-09-19 15:00:00,5,0.0,,68.51,58.5,68.41,106.0,106.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,1,2.5,1.25,0,12.42,0,0,1.38,0,0,13.89,0,0,3.35,0,0,28.14,0,0,0.43,0,-0.79212,88.76
2025-09-19 15:30:00,5,0.0,,68.51,65.0,73.0,105.9,105.9,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,2,2.5,2.5,0,12.42,0,0,1.38,0,0,13.89,0,0,3.35,0,0,28.14,0,0,0.43,0,0.00183,88.66
2025-09-19 16:00:00,5,0.0,,82.46,72.0,76.1,103.0,103.0,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,0,2,2.5,2.5,0,12.42,0,0,1.38,0,0,13.89,0,0,3.35,0,0,28.14,0,0,0.43,0,0.0018599999999999,88.56
